,Usia,Gender,Gaji,Jumlah-Anak
3453,53,P,1-3jt,4
3454,41,L,3-5jt,3
3455,31,L,3-5jt,3
3456,43,P,5-10jt,4
3457,31,L,5-10jt,6
3458,47,L,3-5jt,4
3459,54,L,1-3jt,0
3460,22,P,1-3jt,6
3461,52,L,1-3jt,2
3462,53,P,3-5jt,4
3463,50,L,3-5jt,5
3464,57,P,5-10jt,3
3465,32,P,3-5jt,1
3466,37,P,3-5jt,0
3467,50,P,3-5jt,5
3468,58,P,1-3jt,2
3469,33,P,3-5jt,0
3470,58,P,5-10jt,3
3471,33,P,3-5jt,4
3472,37,P,3-5jt,6
3473,18,P,1-3jt,3
3474,49,L,1-3jt,1
3475,31,L,3-5jt,2
3476,26,P,3-5jt,1
3477,32,P,1-3jt,2
3478,24,L,5-10jt,1
3479,50,L,1-3jt,2
3480,35,P,1-3jt,1
3481,51,P,5-10jt,4
3482,20,P,5-10jt,6
3483,22,P,1-3jt,6
3484,44,L,3-5jt,6
3485,49,P,3-5jt,0
3486,40,L,3-5jt,6
3487,41,P,1-3jt,3
3488,31,L,5-10jt,6
3489,37,L,1-3jt,5
3490,27,P,1-3jt,3
3491,56,P,1-3jt,2
3492,25,L,1-3jt,0
3493,45,P,3-5jt,2
3494,58,L,3-5jt,6
3495,33,L,5-10jt,2
3496,39,P,3-5jt,5
3497,32,P,3-5jt,0
3498,25,P,5-10jt,2
3499,36,L,1-3jt,3
3500,36,L,1-3jt,2
3501,20,P,1-3jt,0
3502,51,L,3-5jt,5
3503,30,P,1-3jt,3
3504,29,P,1-3jt,4
3505,33,L,5-10jt,2
3506,41,P,1-3jt,4
3507,48,P,3-5jt,1
3508,36,P,3-5jt,6
3509,36,P,1-3jt,2
3510,49,P,3-5jt,2
3511,40,P,5-10jt,0
3512,52,L,1-3jt,2
3513,24,P,1-3jt,2
3514,39,P,3-5jt,0
3515,52,P,5-10jt,0
3516,41,P,5-10jt,4
3517,40,P,3-5jt,5
3518,37,L,5-10jt,5
3519,19,P,5-10jt,5
3520,24,L,1-3jt,5
3521,56,L,1-3jt,6
3522,40,P,1-3jt,2
3523,18,P,1-3jt,5
3524,29,P,3-5jt,3
3525,40,P,1-3jt,5
3526,44,L,1-3jt,4
3527,49,P,1-3jt,2
3528,20,P,1-3jt,4
3529,58,L,1-3jt,0
3530,25,P,5-10jt,2
3531,59,L,5-10jt,2
3532,36,P,3-5jt,0
3533,38,L,3-5jt,0
3534,58,L,5-10jt,1
3535,23,L,1-3jt,4
3536,54,P,3-5jt,5
3537,31,L,5-10jt,6
3538,42,P,3-5jt,4
3539,23,P,1-3jt,6
3540,53,L,5-10jt,1
3541,51,P,5-10jt,2
3542,33,P,5-10jt,2
3543,19,L,3-5jt,2
3544,44,P,5-10jt,3
3545,49,P,3-5jt,6
3546,30,P,5-10jt,4
3547,28,L,5-10jt,4
3548,43,P,1-3jt,0
3549,44,P,5-10jt,4
3550,42,L,3-5jt,5
3551,51,P,3-5jt,3
3552,47,L,3-5jt,4
3553,20,L,1-3jt,1
3554,49,P,1-3jt,6
3555,48,P,5-10jt,0
3556,42,P,5-10jt,6
3557,29,P,1-3jt,0
3558,60,P,3-5jt,6
3559,39,P,1-3jt,6
3560,34,P,5-10jt,0
3561,52,P,1-3jt,0
3562,55,P,5-10jt,0
3563,19,L,3-5jt,2
3564,50,P,5-10jt,2
3565,17,P,1-3jt,3
3566,19,L,1-3jt,0
3567,35,L,3-5jt,4
3568,32,P,3-5jt,3
3569,25,L,1-3jt,3
3570,20,L,3-5jt,4
3571,18,P,3-5jt,2
3572,25,L,1-3jt,0
3573,42,P,1-3jt,4
3574,30,L,5-10jt,6
3575,44,P,1-3jt,6
3576,60,L,3-5jt,1
3577,27,L,3-5jt,5
3578,18,L,3-5jt,1
3579,19,P,3-5jt,0
3580,40,L,3-5jt,3
3581,57,P,5-10jt,5
3582,53,P,1-3jt,0
3583,57,P,1-3jt,2
3584,56,L,5-10jt,5
3585,56,P,3-5jt,0
3586,43,L,1-3jt,6
3587,45,L,3-5jt,4
3588,32,P,3-5jt,2
3589,23,L,1-3jt,6
3590,45,P,5-10jt,4
3591,49,L,3-5jt,6
3592,20,L,3-5jt,4
3593,54,P,1-3jt,4
3594,50,P,1-3jt,4
3595,39,P,1-3jt,4
3596,60,L,3-5jt,1
3597,44,P,3-5jt,5
3598,32,P,5-10jt,4
3599,22,P,5-10jt,0
3600,49,L,3-5jt,2
3601,37,P,3-5jt,3
3602,20,P,3-5jt,2
3603,46,P,1-3jt,3
3604,40,L,3-5jt,5
3605,22,P,5-10jt,6
3606,55,P,5-10jt,6
3607,44,P,3-5jt,5
3608,21,P,1-3jt,1
3609,27,P,5-10jt,6
3610,22,P,1-3jt,3
3611,51,L,1-3jt,2
3612,24,L,1-3jt,2
3613,27,L,5-10jt,1
3614,54,L,5-10jt,0
3615,42,P,5-10jt,0
3616,22,P,1-3jt,0
3617,59,P,1-3jt,5
3618,46,L,5-10jt,6
3619,27,L,3-5jt,5
3620,19,L,1-3jt,1
3621,52,P,1-3jt,4
3622,55,P,5-10jt,1
3623,42,L,1-3jt,0
3624,55,P,5-10jt,5
3625,47,L,3-5jt,5
3626,59,P,5-10jt,6
3627,45,L,5-10jt,0
3628,23,P,3-5jt,4
3629,18,L,1-3jt,4
3630,50,L,3-5jt,5
3631,42,L,3-5jt,6
3632,42,P,3-5jt,1
3633,51,P,1-3jt,3
3634,42,L,1-3jt,4
3635,60,L,5-10jt,6
3636,38,L,5-10jt,1
3637,38,L,3-5jt,6
3638,38,L,3-5jt,3
3639,54,P,1-3jt,4
3640,48,P,5-10jt,3
3641,33,P,5-10jt,3
3642,59,P,1-3jt,2
3643,38,L,5-10jt,1
3644,54,L,5-10jt,2
3645,60,L,1-3jt,1
3646,35,L,3-5jt,3
3647,19,L,5-10jt,3
3648,25,L,3-5jt,0
3649,37,P,3-5jt,0
3650,58,P,5-10jt,0
3651,57,P,5-10jt,5
3652,38,L,1-3jt,4
3653,17,P,5-10jt,0
3654,47,P,3-5jt,2
3655,31,L,3-5jt,4
3656,50,L,3-5jt,3
3657,54,L,3-5jt,6
3658,24,L,3-5jt,2
3659,27,P,1-3jt,4
3660,40,L,1-3jt,5
3661,36,L,1-3jt,0
3662,34,L,1-3jt,5
3663,32,L,1-3jt,1
3664,33,P,5-10jt,6
3665,42,L,3-5jt,1
3666,17,L,3-5jt,5
3667,31,P,5-10jt,1
3668,42,L,5-10jt,6
3669,24,P,3-5jt,0
3670,44,L,3-5jt,4
3671,28,P,3-5jt,3
3672,37,P,1-3jt,1
3673,23,L,3-5jt,4
3674,35,P,5-10jt,2
3675,21,P,5-10jt,1
3676,35,L,1-3jt,5
3677,40,P,3-5jt,6
3678,49,L,3-5jt,0
3679,21,L,1-3jt,1
3680,26,L,5-10jt,3
3681,52,L,1-3jt,1
3682,45,L,5-10jt,5
3683,43,L,3-5jt,6
3684,40,L,5-10jt,0
3685,31,L,3-5jt,3
3686,43,L,5-10jt,4
3687,23,L,5-10jt,6
3688,59,L,3-5jt,2
3689,39,L,1-3jt,2
3690,35,L,3-5jt,1
3691,60,L,3-5jt,0
3692,53,P,1-3jt,0
3693,21,P,1-3jt,5
3694,53,P,3-5jt,4
3695,32,P,5-10jt,0
3696,54,L,3-5jt,3
3697,38,P,3-5jt,1
3698,50,L,3-5jt,3
3699,58,L,3-5jt,3
3700,48,P,5-10jt,4
3701,51,L,3-5jt,3
3702,18,L,1-3jt,5
3703,28,P,5-10jt,6
3704,22,L,3-5jt,1
3705,53,P,1-3jt,2
3706,35,P,5-10jt,6
3707,47,L,3-5jt,0
3708,47,L,1-3jt,2
3709,35,L,1-3jt,1
3710,54,L,5-10jt,6
3711,29,L,5-10jt,1
3712,39,P,5-10jt,1
3713,32,P,3-5jt,5
3714,20,P,5-10jt,2
3715,54,L,1-3jt,6
3716,58,P,5-10jt,2
3717,53,P,5-10jt,1
3718,40,L,3-5jt,2
3719,58,L,3-5jt,0
3720,20,P,3-5jt,3
3721,56,L,3-5jt,4
3722,37,L,3-5jt,3
3723,50,L,1-3jt,3
3724,31,P,5-10jt,6
3725,28,P,5-10jt,3
3726,52,P,5-10jt,2
3727,60,L,3-5jt,1
3728,18,P,1-3jt,3
3729,31,L,1-3jt,3
3730,27,L,5-10jt,1
3731,41,L,3-5jt,3
3732,34,P,5-10jt,1
3733,34,P,1-3jt,1
3734,35,L,5-10jt,0
3735,39,P,1-3jt,0
3736,17,L,5-10jt,0
3737,53,P,5-10jt,2
3738,28,P,5-10jt,2
3739,39,P,3-5jt,3
3740,45,P,3-5jt,3
3741,43,P,1-3jt,4
3742,40,P,3-5jt,0
3743,47,P,1-3jt,4
3744,22,L,3-5jt,6
3745,34,L,5-10jt,0
3746,49,L,3-5jt,0
3747,58,L,5-10jt,6
3748,48,P,3-5jt,1
3749,49,P,3-5jt,1
3750,43,P,5-10jt,2
3751,32,P,5-10jt,3
3752,44,L,1-3jt,0
3753,42,L,5-10jt,4
3754,58,L,3-5jt,2
3755,41,L,1-3jt,3
3756,29,P,1-3jt,3
3757,43,L,1-3jt,4
3758,21,P,1-3jt,4
3759,19,P,1-3jt,1
3760,35,P,1-3jt,1
3761,41,L,5-10jt,0
3762,48,P,1-3jt,6
3763,19,P,1-3jt,0
3764,60,L,5-10jt,2
3765,22,P,1-3jt,3
3766,59,L,3-5jt,0
3767,55,P,1-3jt,3
3768,48,L,1-3jt,4
3769,21,L,1-3jt,0
3770,56,P,1-3jt,0
3771,59,L,3-5jt,5
3772,34,L,1-3jt,4
3773,47,L,1-3jt,3
3774,19,L,5-10jt,4
3775,60,L,1-3jt,4
3776,49,L,1-3jt,3
3777,47,P,5-10jt,4
3778,35,L,1-3jt,1
3779,32,P,5-10jt,1
3780,19,P,5-10jt,0
3781,53,L,1-3jt,0
3782,44,L,3-5jt,2
3783,58,L,5-10jt,0
3784,19,P,3-5jt,5
3785,47,L,5-10jt,1
3786,41,L,5-10jt,1
3787,59,L,1-3jt,3
3788,26,L,3-5jt,1
3789,17,L,3-5jt,4
3790,32,P,5-10jt,5
3791,49,P,3-5jt,5
3792,36,L,3-5jt,3
3793,46,P,3-5jt,2
3794,36,P,1-3jt,4
3795,32,L,3-5jt,3
3796,36,P,5-10jt,4
3797,22,L,5-10jt,0
3798,28,L,3-5jt,6
3799,21,P,5-10jt,5
3800,42,L,5-10jt,6
3801,32,P,3-5jt,5
3802,17,P,1-3jt,4
3803,33,P,3-5jt,2
3804,46,P,3-5jt,5
3805,49,L,5-10jt,1
3806,27,L,3-5jt,6
3807,55,L,3-5jt,4
3808,47,P,5-10jt,0
3809,17,P,5-10jt,6
3810,49,P,1-3jt,3
3811,58,P,5-10jt,2
3812,57,P,1-3jt,4
3813,23,L,3-5jt,1
3814,49,P,1-3jt,3
3815,49,L,3-5jt,1
3816,47,P,3-5jt,5
3817,25,L,3-5jt,6
3818,24,P,5-10jt,6
3819,17,L,1-3jt,4
3820,54,P,5-10jt,1
3821,49,P,5-10jt,5
3822,38,P,3-5jt,4
3823,58,P,3-5jt,0
3824,33,L,5-10jt,4
3825,55,L,1-3jt,0
3826,59,L,3-5jt,5
3827,37,P,5-10jt,4
3828,38,L,3-5jt,2
3829,22,L,5-10jt,4
3830,44,P,5-10jt,2
3831,55,L,1-3jt,0
3832,35,L,5-10jt,1
3833,22,P,5-10jt,3
3834,30,L,3-5jt,0
3835,33,P,3-5jt,4
3836,39,L,5-10jt,5
3837,31,L,1-3jt,6
3838,39,L,3-5jt,0
3839,53,L,5-10jt,1
3840,57,L,5-10jt,5
3841,25,P,1-3jt,3
3842,21,P,5-10jt,4
3843,20,P,1-3jt,2
3844,18,L,3-5jt,2
3845,53,L,3-5jt,2
3846,44,P,5-10jt,1
3847,51,P,3-5jt,0
3848,50,P,3-5jt,3
3849,56,L,3-5jt,3
3850,46,L,3-5jt,3
3851,25,P,1-3jt,2
3852,40,L,5-10jt,3
3853,30,P,1-3jt,2
3854,34,P,3-5jt,0
3855,34,L,1-3jt,2
3856,28,L,3-5jt,2
3857,33,P,5-10jt,6
3858,25,P,5-10jt,5
3859,24,P,3-5jt,4
3860,29,P,3-5jt,5
3861,28,P,5-10jt,4
3862,45,P,1-3jt,1
3863,45,L,1-3jt,5
3864,43,L,1-3jt,1
3865,18,P,1-3jt,5
3866,50,L,1-3jt,1
3867,28,L,5-10jt,4
3868,18,P,3-5jt,1
3869,60,L,5-10jt,1
3870,22,P,5-10jt,2
3871,42,P,5-10jt,2
3872,39,P,3-5jt,1
3873,58,P,3-5jt,3
3874,51,P,1-3jt,1
3875,18,P,1-3jt,6
3876,37,L,5-10jt,4
3877,23,P,3-5jt,6
3878,25,L,5-10jt,2
3879,20,L,1-3jt,3
3880,39,L,3-5jt,3
3881,40,L,5-10jt,5
3882,34,L,1-3jt,4
3883,49,P,3-5jt,6
3884,20,L,1-3jt,1
3885,44,L,3-5jt,2
3886,43,P,1-3jt,1
3887,34,L,5-10jt,0
3888,33,P,3-5jt,3
3889,27,P,5-10jt,0
3890,26,P,3-5jt,2
3891,29,P,5-10jt,3
3892,38,P,1-3jt,4
3893,35,L,5-10jt,0
3894,32,P,5-10jt,2
3895,39,P,1-3jt,1
3896,21,L,5-10jt,5
3897,54,P,3-5jt,1
3898,57,L,3-5jt,0
3899,24,L,3-5jt,5
3900,42,L,1-3jt,5
3901,24,P,1-3jt,2
3902,47,L,5-10jt,2
3903,45,L,5-10jt,4
3904,23,L,5-10jt,5
3905,48,P,5-10jt,3
3906,56,L,3-5jt,5
3907,45,P,5-10jt,6
3908,25,P,5-10jt,6
3909,55,L,1-3jt,2
3910,19,L,3-5jt,3
3911,26,L,1-3jt,3
3912,53,P,5-10jt,0
3913,22,P,1-3jt,0
3914,54,P,5-10jt,4
3915,40,P,3-5jt,3
3916,58,P,1-3jt,6
3917,51,L,3-5jt,0
3918,46,L,5-10jt,4
3919,22,P,1-3jt,5
3920,17,L,5-10jt,5
3921,18,L,1-3jt,3
3922,18,L,3-5jt,1
3923,54,L,3-5jt,1
3924,44,P,3-5jt,6
3925,54,P,5-10jt,1
3926,46,P,1-3jt,1
3927,25,L,3-5jt,6
3928,39,L,3-5jt,3
3929,23,L,3-5jt,3
3930,36,P,3-5jt,6
3931,59,P,3-5jt,2
3932,31,P,5-10jt,3
3933,26,P,1-3jt,4
3934,58,L,3-5jt,3
3935,45,L,5-10jt,3
3936,30,P,1-3jt,4
3937,40,L,1-3jt,5
3938,56,L,3-5jt,0
3939,43,L,3-5jt,1
3940,48,L,1-3jt,5
3941,30,L,3-5jt,4
3942,57,L,5-10jt,6
3943,52,L,3-5jt,4
3944,18,P,5-10jt,2
3945,58,P,5-10jt,0
3946,45,P,3-5jt,3
3947,42,P,3-5jt,2
3948,43,P,3-5jt,1
3949,58,L,3-5jt,5
3950,46,P,3-5jt,2
3951,52,P,3-5jt,5
3952,19,P,3-5jt,5
3953,52,L,1-3jt,3
3954,20,P,5-10jt,5
3955,52,L,5-10jt,2
3956,40,L,1-3jt,4
3957,51,P,5-10jt,1
3958,57,P,5-10jt,5
3959,53,P,5-10jt,4
3960,50,L,1-3jt,1
3961,50,L,1-3jt,3
3962,33,L,1-3jt,5
3963,57,L,5-10jt,3
3964,31,P,1-3jt,3
3965,49,L,1-3jt,6
3966,31,L,3-5jt,1
3967,38,L,5-10jt,5
3968,19,P,3-5jt,5
3969,26,P,3-5jt,6
3970,19,P,3-5jt,2
3971,33,L,3-5jt,1
3972,45,L,3-5jt,4
3973,26,L,5-10jt,4
3974,18,L,3-5jt,1
3975,51,L,1-3jt,2
3976,38,P,3-5jt,5
3977,37,L,5-10jt,1
3978,40,L,5-10jt,1
3979,57,L,3-5jt,3
3980,45,L,5-10jt,3
3981,25,P,3-5jt,5
3982,59,P,5-10jt,4
3983,24,L,5-10jt,6
3984,43,L,3-5jt,4
3985,40,L,1-3jt,3
3986,60,L,3-5jt,3
3987,47,L,1-3jt,6
3988,57,P,5-10jt,1
3989,50,L,1-3jt,5
3990,25,L,5-10jt,5
3991,39,P,3-5jt,6
3992,38,L,5-10jt,4
3993,56,L,1-3jt,4
3994,17,P,1-3jt,5
3995,54,P,3-5jt,6
3996,60,P,5-10jt,1
3997,29,L,3-5jt,2
3998,54,L,5-10jt,6
3999,32,P,3-5jt,3
4000,58,P,3-5jt,2
4001,49,P,3-5jt,3
4002,18,P,3-5jt,1
4003,25,L,1-3jt,1
4004,47,L,3-5jt,1
4005,43,L,1-3jt,1
4006,51,P,3-5jt,0
4007,45,P,3-5jt,2
4008,40,P,3-5jt,1
4009,58,P,5-10jt,4
4010,50,L,5-10jt,5
4011,26,P,1-3jt,0
4012,44,L,3-5jt,2
4013,33,L,1-3jt,2
4014,31,L,3-5jt,0
4015,47,P,1-3jt,6
4016,24,L,5-10jt,3
4017,60,L,3-5jt,6
4018,53,P,5-10jt,5
4019,34,L,3-5jt,4
4020,49,P,3-5jt,6
4021,49,P,5-10jt,0
4022,37,L,5-10jt,5
4023,35,P,5-10jt,4
4024,45,L,3-5jt,4
4025,55,L,5-10jt,1
4026,19,L,5-10jt,3
4027,20,P,1-3jt,3
4028,28,P,3-5jt,2
4029,31,P,3-5jt,2
4030,29,L,5-10jt,6
4031,35,L,3-5jt,5
4032,55,L,1-3jt,0
4033,18,L,3-5jt,6
4034,44,P,3-5jt,6
4035,60,P,5-10jt,3
4036,44,L,1-3jt,4
4037,41,P,1-3jt,5
4038,29,P,5-10jt,2
4039,30,L,1-3jt,3
4040,60,L,3-5jt,3
4041,57,L,1-3jt,1
4042,30,L,5-10jt,5
4043,35,L,5-10jt,0
4044,23,L,5-10jt,3
4045,57,L,5-10jt,6
4046,58,P,1-3jt,0
4047,48,P,1-3jt,1
4048,55,P,5-10jt,5
4049,28,P,5-10jt,6
4050,35,L,3-5jt,3
4051,44,P,5-10jt,4
4052,38,L,3-5jt,0
4053,54,P,3-5jt,6
4054,59,L,1-3jt,5
4055,58,L,1-3jt,0
4056,17,P,1-3jt,2
4057,47,P,5-10jt,1
4058,49,L,1-3jt,3
4059,43,P,3-5jt,4
4060,35,P,3-5jt,4
4061,46,P,1-3jt,2
4062,39,L,3-5jt,5
4063,37,L,5-10jt,2
4064,19,P,1-3jt,6
4065,46,L,3-5jt,6
4066,37,L,1-3jt,4
4067,20,P,5-10jt,6
4068,18,L,3-5jt,5
4069,46,L,1-3jt,0
4070,47,P,1-3jt,2
4071,51,L,1-3jt,4
4072,38,L,3-5jt,3
4073,52,P,5-10jt,2
4074,55,L,3-5jt,6
4075,26,P,5-10jt,6
4076,59,L,5-10jt,1
4077,20,L,1-3jt,3
4078,19,L,1-3jt,2
4079,54,P,1-3jt,6
4080,38,L,1-3jt,4
4081,31,P,5-10jt,0
4082,52,L,1-3jt,4
4083,59,L,5-10jt,3
4084,27,P,3-5jt,1
4085,23,L,3-5jt,1
4086,27,P,3-5jt,0
4087,60,L,3-5jt,5
4088,41,L,3-5jt,6
4089,34,L,1-3jt,2
4090,47,L,1-3jt,2
4091,47,P,3-5jt,5
4092,35,P,3-5jt,1
4093,21,L,3-5jt,4
4094,43,P,1-3jt,6
4095,17,P,3-5jt,2
4096,50,P,5-10jt,2
4097,57,L,1-3jt,5
4098,22,L,1-3jt,4
4099,26,P,3-5jt,2
4100,55,L,1-3jt,1
4101,52,P,3-5jt,1
4102,25,P,3-5jt,5
4103,40,P,5-10jt,5
4104,25,L,5-10jt,3
4105,28,L,3-5jt,0
4106,28,P,1-3jt,5
4107,20,L,5-10jt,1
4108,23,P,1-3jt,6
4109,40,P,3-5jt,3
4110,37,P,1-3jt,6
4111,40,L,5-10jt,0
4112,33,P,5-10jt,1
4113,27,L,5-10jt,5
4114,34,L,1-3jt,0
4115,32,L,1-3jt,4
4116,42,L,1-3jt,0
4117,30,L,3-5jt,0
4118,44,L,5-10jt,1
4119,41,L,3-5jt,6
4120,31,P,1-3jt,0
4121,35,P,1-3jt,3
4122,28,P,1-3jt,5
4123,27,L,3-5jt,4
4124,29,P,3-5jt,0
4125,26,L,3-5jt,6
4126,22,P,5-10jt,0
4127,46,P,1-3jt,3
4128,31,L,3-5jt,1
4129,59,P,5-10jt,6
4130,36,P,3-5jt,1
4131,33,L,5-10jt,1
4132,17,L,5-10jt,4
4133,31,P,5-10jt,6
4134,34,P,5-10jt,4
4135,21,P,5-10jt,0
4136,47,L,1-3jt,3
4137,30,L,1-3jt,6
4138,24,L,3-5jt,5
4139,25,L,1-3jt,2
4140,48,L,3-5jt,5
4141,40,P,1-3jt,4
4142,31,L,1-3jt,6
4143,35,P,1-3jt,2
4144,56,P,1-3jt,3
4145,50,L,5-10jt,4
4146,31,P,1-3jt,0
4147,23,L,1-3jt,3
4148,24,P,5-10jt,5
4149,60,P,3-5jt,5
4150,26,P,1-3jt,5
4151,37,L,3-5jt,6
4152,23,P,1-3jt,2
4153,60,L,1-3jt,5
4154,46,L,5-10jt,5
4155,26,L,3-5jt,5
4156,40,L,1-3jt,1
4157,24,P,3-5jt,6
4158,37,P,5-10jt,5
4159,18,L,1-3jt,2
4160,31,L,1-3jt,2
4161,28,P,3-5jt,3
4162,35,L,3-5jt,6
4163,32,L,3-5jt,5
4164,36,L,1-3jt,2
4165,33,L,1-3jt,5
4166,19,L,5-10jt,5
4167,41,P,5-10jt,5
4168,51,P,3-5jt,5
4169,37,L,5-10jt,6
4170,46,L,5-10jt,0
4171,19,L,1-3jt,5
4172,57,P,1-3jt,2
4173,17,L,5-10jt,4
4174,28,L,5-10jt,1
4175,27,L,5-10jt,2
4176,49,P,1-3jt,2
4177,37,L,1-3jt,5
4178,55,P,1-3jt,5
4179,28,L,5-10jt,4
4180,27,P,1-3jt,5
4181,24,L,1-3jt,4
4182,28,L,5-10jt,6
4183,31,P,5-10jt,3
4184,37,L,1-3jt,6
4185,54,P,1-3jt,5
4186,51,L,5-10jt,1
4187,60,L,5-10jt,2
4188,29,P,3-5jt,0
4189,41,L,3-5jt,0
4190,19,P,3-5jt,5
4191,50,P,3-5jt,5
4192,34,P,5-10jt,0
4193,60,P,3-5jt,1
4194,19,L,3-5jt,2
4195,25,L,1-3jt,0
4196,49,P,5-10jt,3
4197,42,P,1-3jt,1
4198,43,P,3-5jt,3
4199,52,L,1-3jt,2
4200,32,P,1-3jt,4
4201,41,L,5-10jt,4
4202,27,P,5-10jt,3
4203,51,P,3-5jt,0
4204,18,P,3-5jt,6
4205,35,L,5-10jt,6
4206,37,P,1-3jt,4
4207,59,L,3-5jt,5
4208,43,L,1-3jt,1
4209,20,P,5-10jt,2
4210,39,L,3-5jt,2
4211,50,L,3-5jt,2
4212,24,P,1-3jt,1
4213,29,P,1-3jt,6
4214,44,L,5-10jt,5
4215,27,L,1-3jt,3
4216,60,L,1-3jt,1
4217,27,P,3-5jt,2
4218,38,L,1-3jt,4
4219,57,P,1-3jt,1
4220,43,P,1-3jt,4
4221,53,L,5-10jt,3
4222,44,L,3-5jt,1
4223,38,L,1-3jt,1
4224,44,P,1-3jt,3
4225,21,L,5-10jt,5
4226,29,P,3-5jt,1
4227,19,L,1-3jt,4
4228,26,L,5-10jt,3
4229,59,P,5-10jt,6
4230,29,L,3-5jt,3
4231,40,P,1-3jt,2
4232,36,P,3-5jt,0
4233,29,L,5-10jt,0
4234,41,P,1-3jt,5
4235,37,P,3-5jt,4
4236,28,L,5-10jt,6
4237,32,P,3-5jt,0
4238,23,L,5-10jt,2
4239,33,L,1-3jt,6
4240,22,L,1-3jt,6
4241,42,P,3-5jt,6
4242,60,L,3-5jt,2
4243,51,L,1-3jt,3
4244,28,P,3-5jt,2
4245,55,L,1-3jt,0
4246,31,L,5-10jt,5
4247,20,L,1-3jt,1
4248,36,L,3-5jt,5
4249,27,L,5-10jt,3
4250,42,L,3-5jt,5
4251,60,L,1-3jt,6
4252,30,P,1-3jt,2
4253,25,L,3-5jt,4
4254,41,P,5-10jt,4
4255,18,P,1-3jt,1
4256,42,L,5-10jt,2
4257,57,L,1-3jt,2
4258,42,L,3-5jt,3
4259,23,L,5-10jt,5
4260,59,P,3-5jt,3
4261,17,L,1-3jt,5
4262,54,L,5-10jt,5
4263,48,L,5-10jt,4
4264,41,P,1-3jt,4
4265,52,L,3-5jt,5
4266,21,P,1-3jt,3
4267,50,P,1-3jt,1
4268,40,P,3-5jt,4
4269,17,L,1-3jt,2
4270,54,P,3-5jt,2
4271,24,P,1-3jt,3
4272,49,P,3-5jt,3
4273,34,L,1-3jt,4
4274,49,P,3-5jt,1
4275,31,P,5-10jt,4
4276,24,L,5-10jt,0
4277,45,P,3-5jt,0
4278,19,P,5-10jt,5
4279,19,P,5-10jt,0
4280,41,L,3-5jt,3
4281,30,P,1-3jt,4
4282,42,P,5-10jt,2
4283,43,P,1-3jt,0
4284,56,L,1-3jt,5
4285,17,P,1-3jt,3
4286,56,L,5-10jt,1
4287,25,L,3-5jt,2
4288,53,L,1-3jt,0
4289,58,L,5-10jt,0
4290,31,L,5-10jt,0
4291,45,P,1-3jt,0
4292,35,P,1-3jt,3
4293,38,P,3-5jt,5
4294,48,P,1-3jt,0
4295,21,L,1-3jt,5
4296,44,L,5-10jt,0
4297,53,P,3-5jt,0
4298,35,L,5-10jt,0
4299,39,P,3-5jt,5
4300,50,L,1-3jt,4
4301,60,L,3-5jt,5
4302,34,P,1-3jt,1
4303,44,L,1-3jt,1
4304,60,L,3-5jt,3
4305,56,P,1-3jt,4
4306,47,L,3-5jt,4
4307,30,L,5-10jt,1
4308,30,P,5-10jt,5
4309,46,P,5-10jt,1
4310,38,L,5-10jt,6
4311,58,P,5-10jt,2
4312,44,L,3-5jt,6
4313,29,P,5-10jt,0
4314,52,L,5-10jt,6
4315,34,P,5-10jt,6
4316,47,L,3-5jt,6
4317,46,L,3-5jt,0
4318,47,P,3-5jt,4
4319,31,P,5-10jt,6
4320,42,P,1-3jt,4
4321,51,L,1-3jt,4
4322,55,L,1-3jt,3
4323,29,L,5-10jt,5
4324,52,P,3-5jt,0
4325,59,P,5-10jt,3
4326,17,L,1-3jt,1
4327,21,P,1-3jt,0
4328,35,L,3-5jt,1
4329,21,P,3-5jt,2
4330,53,L,1-3jt,3
4331,30,L,1-3jt,4
4332,22,L,1-3jt,0
4333,44,P,5-10jt,6
4334,28,P,1-3jt,4
4335,39,L,5-10jt,2
4336,21,L,3-5jt,6
4337,41,P,1-3jt,4
4338,57,P,1-3jt,2
4339,57,P,1-3jt,1
4340,24,L,5-10jt,0
4341,23,P,5-10jt,1
4342,56,L,1-3jt,1
4343,24,L,3-5jt,1
4344,23,P,1-3jt,2
4345,56,L,1-3jt,2
4346,19,L,3-5jt,1
4347,28,P,1-3jt,1
4348,28,P,5-10jt,1
4349,30,L,5-10jt,0
4350,37,L,3-5jt,6
4351,47,P,3-5jt,4
4352,40,P,3-5jt,5
4353,21,P,3-5jt,6
4354,36,L,3-5jt,0
4355,41,P,1-3jt,2
4356,35,P,5-10jt,2
4357,57,P,1-3jt,2
4358,17,P,1-3jt,4
4359,60,L,5-10jt,2
4360,60,L,1-3jt,1
4361,49,L,1-3jt,2
4362,40,P,3-5jt,1
4363,20,L,3-5jt,4
4364,21,L,1-3jt,6
4365,20,L,1-3jt,4
4366,52,P,5-10jt,0
4367,55,P,1-3jt,1
4368,40,L,1-3jt,1
4369,51,L,3-5jt,3
4370,56,L,1-3jt,4
4371,36,P,1-3jt,2
4372,54,P,3-5jt,4
4373,42,P,1-3jt,2
4374,57,L,3-5jt,6
4375,42,P,5-10jt,5
4376,25,L,1-3jt,5
4377,43,P,1-3jt,3
4378,23,L,1-3jt,4
4379,58,L,1-3jt,1
4380,47,P,1-3jt,2
4381,20,P,3-5jt,2
4382,49,L,3-5jt,6
4383,41,P,5-10jt,5
