,Usia,Gender,Gaji,Jumlah-Anak
3454,24,L,5-10jt,3
3455,42,L,1-3jt,0
3456,60,L,3-5jt,5
3457,51,L,1-3jt,2
3458,28,L,1-3jt,1
3459,18,P,3-5jt,3
3460,55,L,1-3jt,4
3461,56,P,5-10jt,2
3462,19,P,5-10jt,1
3463,46,L,5-10jt,5
3464,31,L,1-3jt,1
3465,55,L,3-5jt,3
3466,59,P,3-5jt,3
3467,34,L,3-5jt,5
3468,34,P,3-5jt,2
3469,19,L,1-3jt,3
3470,43,P,3-5jt,5
3471,31,L,1-3jt,4
3472,50,L,1-3jt,5
3473,34,L,3-5jt,0
3474,53,P,1-3jt,5
3475,26,P,1-3jt,1
3476,44,L,5-10jt,0
3477,50,P,3-5jt,2
3478,28,P,1-3jt,6
3479,25,L,1-3jt,6
3480,39,L,3-5jt,1
3481,27,L,5-10jt,0
3482,45,P,3-5jt,4
3483,29,P,1-3jt,4
3484,28,P,5-10jt,2
3485,60,P,3-5jt,5
3486,59,P,1-3jt,0
3487,29,P,1-3jt,5
3488,26,P,3-5jt,2
3489,26,P,3-5jt,6
3490,32,P,3-5jt,5
3491,43,P,5-10jt,4
3492,49,P,3-5jt,1
3493,47,L,1-3jt,6
3494,45,P,5-10jt,2
3495,51,L,5-10jt,4
3496,60,L,5-10jt,4
3497,38,L,5-10jt,5
3498,49,P,5-10jt,3
3499,39,P,3-5jt,1
3500,40,L,1-3jt,0
3501,26,L,5-10jt,1
3502,59,P,1-3jt,2
3503,38,P,5-10jt,0
3504,28,L,1-3jt,0
3505,45,L,3-5jt,1
3506,47,P,5-10jt,6
3507,27,P,5-10jt,1
3508,33,L,5-10jt,3
3509,26,L,1-3jt,6
3510,45,P,1-3jt,3
3511,29,P,1-3jt,0
3512,34,P,5-10jt,2
3513,30,L,5-10jt,5
3514,44,L,1-3jt,3
3515,27,P,5-10jt,4
3516,48,P,1-3jt,0
3517,56,P,3-5jt,6
3518,26,L,3-5jt,1
3519,39,P,5-10jt,6
3520,42,L,5-10jt,0
3521,44,P,3-5jt,3
3522,40,L,5-10jt,2
3523,34,P,1-3jt,4
3524,32,P,1-3jt,1
3525,53,P,3-5jt,1
3526,22,P,3-5jt,2
3527,48,P,3-5jt,3
3528,40,P,1-3jt,6
3529,20,L,1-3jt,6
3530,27,P,5-10jt,6
3531,44,L,1-3jt,6
3532,45,L,5-10jt,5
3533,57,L,3-5jt,5
3534,18,L,5-10jt,3
3535,52,L,1-3jt,6
3536,49,L,1-3jt,6
3537,59,L,1-3jt,4
3538,58,P,5-10jt,4
3539,26,L,3-5jt,5
3540,32,L,5-10jt,3
3541,26,P,3-5jt,3
3542,22,L,1-3jt,3
3543,42,L,3-5jt,4
3544,34,L,1-3jt,4
3545,49,L,1-3jt,5
3546,18,L,1-3jt,2
3547,36,P,5-10jt,4
3548,43,L,1-3jt,1
3549,17,P,5-10jt,6
3550,39,L,3-5jt,2
3551,55,P,1-3jt,4
3552,56,P,3-5jt,6
3553,57,P,5-10jt,3
3554,34,P,3-5jt,1
3555,31,P,5-10jt,6
3556,20,L,1-3jt,2
3557,59,P,5-10jt,4
3558,40,P,3-5jt,3
3559,43,L,1-3jt,2
3560,47,P,3-5jt,6
3561,20,P,3-5jt,1
3562,24,L,3-5jt,5
3563,38,L,5-10jt,6
3564,54,L,5-10jt,2
3565,57,P,1-3jt,4
3566,44,P,5-10jt,1
3567,32,L,5-10jt,0
3568,22,P,5-10jt,4
3569,57,P,1-3jt,5
3570,56,L,3-5jt,0
3571,55,L,3-5jt,5
3572,50,L,5-10jt,4
3573,52,P,3-5jt,6
3574,58,L,3-5jt,6
3575,48,P,1-3jt,6
3576,22,P,1-3jt,0
3577,44,L,5-10jt,2
3578,45,P,5-10jt,0
3579,25,P,5-10jt,0
3580,22,P,3-5jt,2
3581,60,P,1-3jt,5
3582,43,P,5-10jt,5
3583,43,L,3-5jt,3
3584,22,L,1-3jt,5
3585,53,P,3-5jt,2
3586,44,P,5-10jt,5
3587,58,P,3-5jt,1
3588,53,L,1-3jt,1
3589,22,L,3-5jt,6
3590,59,L,1-3jt,2
3591,30,L,3-5jt,1
3592,35,P,5-10jt,0
3593,56,L,1-3jt,2
3594,32,L,3-5jt,3
3595,38,L,3-5jt,5
3596,55,L,5-10jt,6
3597,35,L,1-3jt,0
3598,24,P,1-3jt,2
3599,42,P,3-5jt,0
3600,58,L,1-3jt,6
3601,48,L,3-5jt,3
3602,32,L,1-3jt,5
3603,27,L,5-10jt,6
3604,18,L,3-5jt,4
3605,32,L,1-3jt,0
3606,38,P,1-3jt,5
3607,27,L,5-10jt,0
3608,55,L,3-5jt,1
3609,49,L,1-3jt,2
3610,38,L,3-5jt,5
3611,42,P,1-3jt,1
3612,53,P,5-10jt,1
3613,26,P,3-5jt,3
3614,45,L,5-10jt,3
3615,53,P,5-10jt,3
3616,53,P,5-10jt,0
3617,34,P,3-5jt,1
3618,43,P,3-5jt,2
3619,19,P,1-3jt,1
3620,44,P,3-5jt,3
3621,43,L,3-5jt,4
3622,20,L,1-3jt,6
3623,32,P,3-5jt,0
3624,48,L,1-3jt,2
3625,59,L,5-10jt,4
3626,46,P,1-3jt,4
3627,53,P,1-3jt,3
3628,58,P,1-3jt,0
3629,26,L,5-10jt,1
3630,45,L,3-5jt,3
3631,41,L,3-5jt,1
3632,59,P,3-5jt,1
3633,45,L,3-5jt,3
3634,36,P,1-3jt,6
3635,60,P,3-5jt,2
3636,27,P,3-5jt,0
3637,35,L,5-10jt,3
3638,37,L,3-5jt,0
3639,17,L,5-10jt,6
3640,36,L,5-10jt,5
3641,28,L,1-3jt,6
3642,49,L,1-3jt,0
3643,23,L,1-3jt,1
3644,33,P,1-3jt,5
3645,27,L,3-5jt,1
3646,24,P,5-10jt,6
3647,32,P,1-3jt,0
3648,28,L,3-5jt,3
3649,27,L,1-3jt,4
3650,32,L,5-10jt,6
3651,59,L,5-10jt,4
3652,34,P,5-10jt,0
3653,54,L,3-5jt,0
3654,30,P,3-5jt,4
3655,35,L,3-5jt,3
3656,36,P,3-5jt,6
3657,31,P,5-10jt,3
3658,41,L,1-3jt,1
3659,27,L,1-3jt,1
3660,59,P,1-3jt,6
3661,24,L,1-3jt,2
3662,27,L,1-3jt,5
3663,28,L,5-10jt,2
3664,48,L,1-3jt,1
3665,25,P,3-5jt,6
3666,33,L,5-10jt,1
3667,42,P,3-5jt,5
3668,21,L,5-10jt,6
3669,42,L,5-10jt,6
3670,19,L,1-3jt,0
3671,50,L,3-5jt,2
3672,30,P,3-5jt,4
3673,45,P,1-3jt,0
3674,22,L,5-10jt,0
3675,27,L,1-3jt,5
3676,31,P,5-10jt,6
3677,20,P,3-5jt,0
3678,44,P,1-3jt,1
3679,42,L,1-3jt,5
3680,50,P,3-5jt,6
3681,41,L,3-5jt,4
3682,47,L,3-5jt,6
3683,33,L,3-5jt,1
3684,39,P,5-10jt,4
3685,20,P,3-5jt,6
3686,20,L,1-3jt,4
3687,41,P,3-5jt,4
3688,27,L,3-5jt,2
3689,21,P,3-5jt,6
3690,46,L,1-3jt,1
3691,23,P,3-5jt,5
3692,44,L,5-10jt,2
3693,20,L,5-10jt,0
3694,21,P,1-3jt,3
3695,54,P,3-5jt,3
3696,28,L,5-10jt,6
3697,48,P,3-5jt,4
3698,27,P,3-5jt,5
3699,39,P,5-10jt,0
3700,33,L,5-10jt,6
3701,49,P,5-10jt,6
3702,59,P,5-10jt,4
3703,26,L,1-3jt,3
3704,56,L,3-5jt,4
3705,51,P,5-10jt,0
3706,25,P,1-3jt,1
3707,32,P,5-10jt,2
3708,58,P,5-10jt,1
3709,54,L,3-5jt,1
3710,41,P,3-5jt,2
3711,60,P,5-10jt,2
3712,39,P,3-5jt,3
3713,43,L,5-10jt,4
3714,59,P,5-10jt,1
3715,51,L,1-3jt,6
3716,42,P,1-3jt,4
3717,18,L,1-3jt,3
3718,37,L,1-3jt,1
3719,55,L,5-10jt,0
3720,52,P,3-5jt,2
3721,27,P,3-5jt,0
3722,19,L,5-10jt,0
3723,37,P,3-5jt,5
3724,44,L,5-10jt,5
3725,32,P,1-3jt,3
3726,58,L,3-5jt,0
3727,57,P,5-10jt,2
3728,51,L,3-5jt,2
3729,54,L,5-10jt,5
3730,40,P,1-3jt,2
3731,46,L,1-3jt,1
3732,24,L,5-10jt,1
3733,37,L,5-10jt,3
3734,31,P,5-10jt,5
3735,60,P,5-10jt,1
3736,58,L,3-5jt,2
3737,47,P,1-3jt,4
3738,50,P,3-5jt,6
3739,58,P,5-10jt,1
3740,33,L,1-3jt,3
3741,19,P,5-10jt,6
3742,35,L,5-10jt,4
3743,17,P,3-5jt,3
3744,55,L,1-3jt,5
3745,51,L,1-3jt,2
3746,19,P,5-10jt,1
3747,36,P,5-10jt,1
3748,26,P,3-5jt,0
3749,60,L,5-10jt,3
3750,28,P,1-3jt,0
3751,47,L,5-10jt,2
3752,42,L,1-3jt,1
3753,53,L,5-10jt,0
3754,23,P,1-3jt,0
3755,37,P,5-10jt,2
3756,53,P,3-5jt,6
3757,60,L,5-10jt,2
3758,51,P,1-3jt,1
3759,26,P,1-3jt,3
3760,49,L,3-5jt,1
3761,17,L,5-10jt,6
3762,30,L,1-3jt,0
3763,30,L,5-10jt,2
3764,20,L,3-5jt,1
3765,41,P,5-10jt,4
3766,36,L,5-10jt,2
3767,54,L,1-3jt,5
3768,36,L,3-5jt,4
3769,27,L,3-5jt,0
3770,46,L,5-10jt,5
3771,41,L,5-10jt,4
3772,31,P,3-5jt,5
3773,27,P,5-10jt,6
3774,31,P,5-10jt,0
3775,58,P,1-3jt,5
3776,30,P,1-3jt,0
3777,18,L,3-5jt,2
3778,58,P,3-5jt,4
3779,35,L,3-5jt,5
3780,47,L,5-10jt,6
3781,40,L,1-3jt,3
3782,35,L,5-10jt,6
3783,52,L,5-10jt,6
3784,58,L,5-10jt,1
3785,34,L,5-10jt,0
3786,37,P,3-5jt,2
3787,59,L,3-5jt,1
3788,31,P,5-10jt,4
3789,23,L,1-3jt,0
3790,43,P,3-5jt,2
3791,40,P,1-3jt,4
3792,36,P,1-3jt,4
3793,60,P,1-3jt,4
3794,44,P,1-3jt,2
3795,18,P,5-10jt,5
3796,55,P,3-5jt,2
3797,29,L,3-5jt,6
3798,35,L,3-5jt,0
3799,17,L,5-10jt,1
3800,24,L,5-10jt,0
3801,17,P,5-10jt,3
3802,33,P,1-3jt,1
3803,17,L,1-3jt,0
3804,24,P,5-10jt,3
3805,47,L,1-3jt,3
3806,32,P,3-5jt,1
3807,45,L,1-3jt,3
3808,38,P,5-10jt,1
3809,17,L,3-5jt,2
3810,29,P,3-5jt,1
3811,26,L,5-10jt,2
3812,33,L,1-3jt,2
3813,26,P,5-10jt,5
3814,43,P,3-5jt,3
3815,30,P,3-5jt,3
3816,29,L,5-10jt,2
3817,45,L,3-5jt,6
3818,29,L,3-5jt,3
3819,22,P,5-10jt,2
3820,35,P,1-3jt,0
3821,38,L,5-10jt,3
3822,52,P,1-3jt,0
3823,53,L,3-5jt,5
3824,19,P,3-5jt,4
3825,23,P,5-10jt,5
3826,44,P,3-5jt,4
3827,54,L,5-10jt,0
3828,40,P,1-3jt,2
3829,46,L,1-3jt,0
3830,22,P,1-3jt,5
3831,21,L,3-5jt,4
3832,24,P,3-5jt,6
3833,46,L,3-5jt,2
3834,48,P,5-10jt,5
3835,43,P,5-10jt,2
3836,29,L,3-5jt,2
3837,42,P,3-5jt,2
3838,35,L,3-5jt,6
3839,23,P,1-3jt,2
3840,38,L,1-3jt,1
3841,45,L,3-5jt,2
3842,46,L,3-5jt,2
3843,17,P,1-3jt,1
3844,59,P,5-10jt,4
3845,17,L,3-5jt,3
3846,21,L,5-10jt,5
3847,54,L,3-5jt,2
3848,48,L,3-5jt,3
3849,26,P,3-5jt,1
3850,52,L,3-5jt,3
3851,54,P,3-5jt,1
3852,18,L,1-3jt,2
3853,30,L,3-5jt,3
3854,52,L,1-3jt,0
3855,44,L,5-10jt,5
3856,55,L,1-3jt,2
3857,27,P,5-10jt,6
3858,32,L,1-3jt,5
3859,41,P,1-3jt,0
3860,18,L,1-3jt,3
3861,18,P,3-5jt,6
3862,37,L,1-3jt,2
3863,32,P,3-5jt,3
3864,60,L,3-5jt,5
3865,52,L,3-5jt,3
3866,29,L,5-10jt,1
3867,22,P,3-5jt,4
3868,23,L,1-3jt,1
3869,60,P,1-3jt,4
3870,25,L,5-10jt,0
3871,27,P,1-3jt,3
3872,49,P,5-10jt,1
3873,50,L,3-5jt,0
3874,36,L,1-3jt,1
3875,43,L,3-5jt,6
3876,42,L,3-5jt,3
3877,51,P,3-5jt,6
3878,19,P,3-5jt,3
3879,21,L,3-5jt,5
3880,22,P,5-10jt,5
3881,51,P,1-3jt,4
3882,20,P,1-3jt,5
3883,23,L,3-5jt,5
3884,35,P,5-10jt,0
3885,54,P,5-10jt,4
3886,38,P,3-5jt,5
3887,36,P,1-3jt,5
3888,32,P,5-10jt,5
3889,24,L,1-3jt,5
3890,32,P,5-10jt,6
3891,44,P,3-5jt,6
3892,21,L,3-5jt,5
3893,42,L,3-5jt,5
3894,38,P,5-10jt,2
3895,19,L,1-3jt,5
3896,54,P,3-5jt,6
3897,33,P,1-3jt,1
3898,18,L,5-10jt,6
3899,27,P,5-10jt,6
3900,17,P,3-5jt,2
3901,30,P,3-5jt,6
3902,32,L,5-10jt,0
3903,48,P,3-5jt,2
3904,60,P,3-5jt,4
3905,29,L,1-3jt,5
3906,22,P,5-10jt,4
3907,33,L,3-5jt,4
3908,54,P,5-10jt,1
3909,30,P,1-3jt,4
3910,42,P,3-5jt,4
3911,31,L,5-10jt,0
3912,29,L,3-5jt,0
3913,50,L,5-10jt,6
3914,47,L,5-10jt,3
3915,42,L,3-5jt,3
3916,50,L,3-5jt,3
3917,45,L,5-10jt,3
3918,50,L,3-5jt,6
3919,57,L,5-10jt,0
3920,17,L,3-5jt,3
3921,57,P,3-5jt,2
3922,52,P,3-5jt,4
3923,53,L,5-10jt,3
3924,30,L,3-5jt,0
3925,28,P,3-5jt,2
3926,58,P,1-3jt,2
3927,35,L,1-3jt,6
3928,18,P,3-5jt,5
3929,48,P,3-5jt,0
3930,30,P,3-5jt,5
3931,34,P,1-3jt,1
3932,21,P,1-3jt,3
3933,55,P,3-5jt,4
3934,45,L,1-3jt,2
3935,35,P,3-5jt,6
3936,41,L,1-3jt,3
3937,39,P,5-10jt,5
3938,29,P,1-3jt,4
3939,45,L,3-5jt,4
3940,28,P,5-10jt,2
3941,46,P,1-3jt,1
3942,20,P,5-10jt,4
3943,38,P,1-3jt,6
3944,60,L,3-5jt,0
3945,17,L,5-10jt,5
3946,33,L,1-3jt,4
3947,57,L,3-5jt,2
3948,47,P,1-3jt,1
3949,34,L,5-10jt,5
3950,41,L,5-10jt,6
3951,34,L,5-10jt,5
3952,19,L,1-3jt,1
3953,44,P,3-5jt,1
3954,56,L,3-5jt,1
3955,21,L,1-3jt,4
3956,49,P,5-10jt,3
3957,29,P,1-3jt,2
3958,36,L,5-10jt,0
3959,44,L,5-10jt,6
3960,54,L,5-10jt,2
3961,58,L,1-3jt,1
3962,56,L,1-3jt,5
3963,37,L,5-10jt,2
3964,59,P,1-3jt,4
3965,24,L,5-10jt,5
3966,36,P,1-3jt,1
3967,59,P,5-10jt,2
3968,23,P,1-3jt,1
3969,30,L,3-5jt,3
3970,40,P,1-3jt,5
3971,53,P,1-3jt,6
3972,46,P,1-3jt,4
3973,32,P,1-3jt,0
3974,37,P,3-5jt,4
3975,49,P,1-3jt,0
3976,54,P,1-3jt,0
3977,60,P,3-5jt,6
3978,60,L,1-3jt,5
3979,22,L,5-10jt,0
3980,43,P,1-3jt,0
3981,30,L,3-5jt,3
3982,57,P,5-10jt,3
3983,55,L,3-5jt,1
3984,49,P,5-10jt,1
3985,49,P,3-5jt,0
3986,49,P,3-5jt,2
3987,17,L,1-3jt,6
3988,53,L,5-10jt,1
3989,54,P,5-10jt,0
3990,20,P,1-3jt,2
3991,27,P,1-3jt,3
3992,39,P,3-5jt,6
3993,21,P,3-5jt,5
3994,36,P,1-3jt,3
3995,38,L,3-5jt,6
3996,40,L,5-10jt,2
3997,27,L,5-10jt,3
3998,48,L,5-10jt,4
3999,22,L,5-10jt,5
4000,25,L,1-3jt,5
4001,30,P,3-5jt,5
4002,22,L,3-5jt,4
4003,49,L,3-5jt,6
4004,21,P,5-10jt,4
4005,58,L,3-5jt,1
4006,23,L,1-3jt,2
4007,46,P,5-10jt,2
4008,49,L,5-10jt,5
4009,46,L,3-5jt,6
4010,35,P,1-3jt,2
4011,34,L,3-5jt,6
4012,26,L,3-5jt,6
4013,42,P,3-5jt,5
4014,45,P,3-5jt,6
4015,43,L,3-5jt,3
4016,31,P,5-10jt,0
4017,27,L,3-5jt,1
4018,24,L,3-5jt,3
4019,49,P,5-10jt,6
4020,53,P,3-5jt,6
4021,36,L,3-5jt,3
4022,49,L,5-10jt,0
4023,17,L,5-10jt,3
4024,27,P,3-5jt,4
4025,44,L,3-5jt,1
4026,44,P,5-10jt,3
4027,22,P,5-10jt,3
4028,20,L,3-5jt,0
4029,18,L,5-10jt,2
4030,48,P,5-10jt,4
4031,33,L,1-3jt,1
4032,17,L,5-10jt,1
4033,46,P,5-10jt,3
4034,50,L,3-5jt,4
4035,32,L,3-5jt,2
4036,39,P,1-3jt,1
4037,47,P,3-5jt,4
4038,30,L,5-10jt,1
4039,20,P,1-3jt,3
4040,19,P,1-3jt,5
4041,25,L,5-10jt,5
4042,24,L,1-3jt,5
4043,18,L,5-10jt,5
4044,32,L,1-3jt,4
4045,52,L,1-3jt,5
4046,35,P,1-3jt,0
4047,60,L,1-3jt,0
4048,23,P,1-3jt,1
4049,18,L,3-5jt,0
4050,42,L,5-10jt,2
4051,20,L,3-5jt,2
4052,45,P,1-3jt,6
4053,41,L,1-3jt,0
4054,58,L,1-3jt,6
4055,38,P,5-10jt,4
4056,57,L,1-3jt,3
4057,17,L,3-5jt,3
4058,46,P,3-5jt,2
4059,42,P,3-5jt,2
4060,56,P,1-3jt,2
4061,39,L,3-5jt,6
4062,57,L,1-3jt,6
4063,28,P,1-3jt,5
4064,23,L,1-3jt,4
4065,32,P,3-5jt,3
4066,30,P,5-10jt,0
4067,60,L,3-5jt,0
4068,41,P,1-3jt,5
4069,58,L,1-3jt,4
4070,37,P,5-10jt,1
4071,59,L,5-10jt,4
4072,33,P,3-5jt,6
4073,40,L,1-3jt,0
4074,17,P,1-3jt,4
4075,21,P,1-3jt,4
4076,30,P,3-5jt,6
4077,50,P,1-3jt,0
4078,51,L,1-3jt,6
4079,48,P,5-10jt,4
4080,45,L,3-5jt,2
4081,43,L,1-3jt,0
4082,58,L,3-5jt,0
4083,51,P,3-5jt,0
4084,33,L,5-10jt,0
4085,20,L,3-5jt,4
4086,42,P,5-10jt,2
4087,23,P,3-5jt,0
4088,43,P,5-10jt,0
4089,32,L,3-5jt,6
4090,37,P,5-10jt,3
4091,46,P,1-3jt,3
4092,33,L,1-3jt,4
4093,20,P,3-5jt,1
4094,25,P,3-5jt,6
4095,53,P,3-5jt,5
4096,56,P,3-5jt,3
4097,23,L,1-3jt,6
4098,35,P,3-5jt,2
4099,60,P,3-5jt,4
4100,36,P,3-5jt,6
4101,23,L,5-10jt,3
4102,48,P,5-10jt,3
4103,29,P,5-10jt,4
4104,46,L,3-5jt,1
4105,60,L,3-5jt,5
4106,39,L,5-10jt,1
4107,18,P,3-5jt,4
4108,32,P,5-10jt,0
4109,58,P,1-3jt,4
4110,28,L,3-5jt,6
4111,56,L,3-5jt,0
4112,48,L,1-3jt,1
4113,55,L,3-5jt,4
4114,57,P,1-3jt,1
4115,31,L,3-5jt,4
4116,56,L,3-5jt,6
4117,33,L,5-10jt,6
4118,32,L,3-5jt,4
4119,42,L,5-10jt,1
4120,26,L,5-10jt,4
4121,47,P,1-3jt,5
4122,35,P,3-5jt,5
4123,26,L,1-3jt,5
4124,36,L,5-10jt,6
4125,38,L,3-5jt,6
4126,50,L,5-10jt,0
4127,51,P,3-5jt,4
4128,52,P,1-3jt,5
4129,30,P,3-5jt,2
4130,27,P,1-3jt,6
4131,49,P,5-10jt,6
4132,23,L,3-5jt,6
4133,58,P,5-10jt,3
4134,54,L,3-5jt,4
4135,35,P,5-10jt,0
4136,23,L,1-3jt,2
4137,29,P,3-5jt,4
4138,18,L,5-10jt,3
4139,22,P,5-10jt,4
4140,38,L,3-5jt,5
4141,23,P,3-5jt,6
4142,39,P,3-5jt,6
4143,47,P,1-3jt,0
4144,39,P,1-3jt,2
4145,26,L,5-10jt,2
4146,41,L,3-5jt,5
4147,45,P,5-10jt,6
4148,38,L,1-3jt,0
4149,44,L,5-10jt,4
4150,48,P,3-5jt,3
4151,49,P,1-3jt,4
4152,52,L,3-5jt,0
4153,18,L,1-3jt,0
4154,34,L,1-3jt,0
4155,50,P,3-5jt,5
4156,31,L,3-5jt,2
4157,58,L,5-10jt,5
4158,35,P,5-10jt,2
4159,56,P,3-5jt,3
4160,39,P,1-3jt,5
4161,45,L,1-3jt,1
4162,23,L,1-3jt,5
4163,33,L,5-10jt,3
4164,41,L,1-3jt,3
4165,59,L,3-5jt,4
4166,42,L,3-5jt,0
4167,58,L,1-3jt,3
4168,45,P,3-5jt,5
4169,22,P,3-5jt,6
4170,36,L,3-5jt,6
4171,20,L,3-5jt,1
4172,49,P,1-3jt,5
4173,57,P,3-5jt,6
4174,52,L,5-10jt,6
4175,26,P,3-5jt,3
4176,47,P,5-10jt,6
4177,58,L,1-3jt,2
4178,26,L,5-10jt,1
4179,39,L,1-3jt,4
4180,42,P,3-5jt,2
4181,26,L,5-10jt,6
4182,17,L,3-5jt,0
4183,17,P,5-10jt,3
4184,36,L,1-3jt,0
4185,26,P,1-3jt,5
4186,39,L,1-3jt,3
4187,41,L,1-3jt,0
4188,29,P,3-5jt,0
4189,38,L,1-3jt,4
4190,28,P,3-5jt,0
4191,35,P,3-5jt,3
4192,60,L,5-10jt,6
4193,26,P,5-10jt,3
4194,55,P,5-10jt,2
4195,49,L,1-3jt,6
4196,30,P,1-3jt,0
4197,41,L,1-3jt,3
4198,21,L,5-10jt,1
4199,51,L,3-5jt,4
4200,45,L,3-5jt,5
4201,22,P,5-10jt,2
4202,25,P,3-5jt,3
4203,20,L,1-3jt,2
4204,38,L,3-5jt,5
4205,31,P,1-3jt,5
4206,26,L,3-5jt,5
4207,43,P,1-3jt,6
4208,21,P,3-5jt,1
4209,57,P,3-5jt,1
4210,21,L,5-10jt,6
4211,34,P,5-10jt,1
4212,41,L,1-3jt,4
4213,39,L,1-3jt,6
4214,23,P,1-3jt,5
4215,44,L,1-3jt,4
4216,40,P,5-10jt,3
4217,47,L,1-3jt,2
4218,33,P,3-5jt,0
4219,45,L,1-3jt,3
4220,42,P,3-5jt,4
4221,23,P,5-10jt,3
4222,39,L,1-3jt,0
4223,56,P,1-3jt,3
4224,39,L,1-3jt,6
4225,55,P,5-10jt,5
4226,26,P,3-5jt,2
4227,23,L,1-3jt,5
4228,34,L,3-5jt,3
4229,40,P,3-5jt,1
4230,58,P,3-5jt,0
4231,56,L,5-10jt,0
4232,40,P,1-3jt,6
4233,34,L,1-3jt,4
4234,48,L,3-5jt,5
4235,53,L,5-10jt,1
4236,39,L,3-5jt,2
4237,33,P,3-5jt,5
4238,39,L,3-5jt,2
4239,27,L,1-3jt,3
4240,42,P,5-10jt,1
4241,50,P,1-3jt,4
4242,22,L,1-3jt,5
4243,22,P,5-10jt,4
4244,48,L,3-5jt,6
4245,27,L,5-10jt,5
4246,41,P,5-10jt,6
4247,56,P,3-5jt,6
4248,21,P,5-10jt,5
4249,36,L,3-5jt,0
4250,23,P,1-3jt,2
4251,54,P,3-5jt,2
4252,58,P,1-3jt,6
4253,51,P,1-3jt,3
4254,26,P,5-10jt,0
4255,59,L,3-5jt,3
4256,18,L,5-10jt,3
4257,34,P,5-10jt,1
4258,53,P,5-10jt,6
4259,32,L,1-3jt,0
4260,42,L,1-3jt,2
4261,40,L,1-3jt,6
4262,38,P,1-3jt,2
4263,32,L,5-10jt,2
4264,18,P,3-5jt,1
4265,55,L,3-5jt,4
4266,45,L,1-3jt,4
4267,59,P,1-3jt,2
4268,58,P,3-5jt,3
4269,24,L,3-5jt,4
4270,24,P,5-10jt,3
4271,51,P,5-10jt,2
4272,46,P,1-3jt,4
4273,48,P,5-10jt,2
4274,32,P,1-3jt,4
4275,22,L,1-3jt,5
4276,22,P,1-3jt,5
4277,32,P,5-10jt,4
4278,21,P,3-5jt,0
4279,18,L,5-10jt,6
4280,56,P,3-5jt,6
4281,48,L,5-10jt,1
4282,43,P,3-5jt,6
4283,45,P,1-3jt,3
4284,58,L,1-3jt,2
4285,32,P,5-10jt,2
4286,48,L,3-5jt,6
4287,55,P,3-5jt,6
4288,25,P,5-10jt,6
4289,19,P,5-10jt,0
4290,30,P,1-3jt,3
4291,45,L,5-10jt,0
4292,43,P,5-10jt,6
4293,17,P,5-10jt,6
4294,45,P,5-10jt,2
4295,21,P,5-10jt,1
4296,50,P,1-3jt,2
4297,37,L,3-5jt,6
4298,42,L,1-3jt,0
4299,60,L,5-10jt,3
4300,58,L,1-3jt,0
4301,33,L,5-10jt,3
4302,20,P,1-3jt,1
4303,25,P,1-3jt,2
4304,53,L,5-10jt,6
4305,52,L,5-10jt,1
4306,21,P,3-5jt,6
4307,37,L,5-10jt,5
4308,41,P,5-10jt,6
4309,26,L,1-3jt,3
4310,37,L,1-3jt,3
4311,46,L,1-3jt,0
4312,32,P,5-10jt,0
4313,24,L,1-3jt,5
4314,53,P,5-10jt,2
4315,38,P,1-3jt,3
4316,39,L,5-10jt,4
4317,36,L,3-5jt,0
4318,53,L,3-5jt,5
4319,27,L,5-10jt,2
4320,26,P,3-5jt,6
4321,41,L,3-5jt,2
4322,28,P,5-10jt,1
4323,25,P,5-10jt,5
4324,30,P,3-5jt,3
4325,25,P,3-5jt,4
4326,58,P,1-3jt,2
4327,52,L,1-3jt,6
4328,20,L,3-5jt,6
4329,20,P,5-10jt,4
4330,30,P,3-5jt,6
4331,17,P,5-10jt,4
4332,18,L,5-10jt,4
4333,43,P,3-5jt,0
4334,54,L,1-3jt,1
4335,40,L,5-10jt,4
4336,32,P,3-5jt,3
4337,58,P,5-10jt,5
4338,26,L,1-3jt,6
4339,38,L,5-10jt,1
4340,46,P,5-10jt,6
4341,27,L,1-3jt,4
4342,27,P,5-10jt,2
4343,58,P,5-10jt,5
4344,55,P,5-10jt,5
4345,55,P,1-3jt,3
4346,29,P,5-10jt,5
4347,23,P,1-3jt,0
4348,35,L,3-5jt,2
4349,50,L,1-3jt,3
4350,27,L,1-3jt,3
4351,41,P,1-3jt,5
4352,53,P,5-10jt,0
4353,35,P,1-3jt,5
4354,23,P,1-3jt,0
4355,52,L,1-3jt,3
4356,22,P,3-5jt,4
4357,39,P,3-5jt,6
4358,30,P,1-3jt,1
4359,57,P,3-5jt,3
4360,39,P,5-10jt,6
4361,44,P,5-10jt,1
4362,17,P,5-10jt,3
4363,31,P,1-3jt,3
4364,37,P,3-5jt,2
4365,40,L,5-10jt,0
4366,22,P,1-3jt,1
4367,22,P,5-10jt,2
4368,40,L,5-10jt,2
4369,18,P,1-3jt,4
4370,42,P,5-10jt,0
4371,51,P,5-10jt,2
4372,39,P,3-5jt,1
4373,31,P,1-3jt,2
4374,49,P,5-10jt,0
4375,30,P,5-10jt,2
4376,39,L,3-5jt,1
4377,60,L,3-5jt,4
4378,23,P,5-10jt,5
4379,45,L,5-10jt,6
4380,33,L,3-5jt,6
4381,34,P,1-3jt,4
4382,32,P,3-5jt,1
4383,51,P,5-10jt,0
4384,23,L,5-10jt,3
